,treatm,week,c_atar_ii_1,c_atar_ii_0,cmcsaq_session_hours_1,cgsaq_session_hours_1,cgmcq_session_hours_1,cesaq_session_hours_1,cemcq_session_hours_1,ceg_session_hours_1,csaq_session_hours_1,cmcq_session_hours_1,cgame_session_hours_1,cebook_session_hours_1,cmcsaq_session_hours_0,cgsaq_session_hours_0,cgmcq_session_hours_0,cesaq_session_hours_0,cemcq_session_hours_0,ceg_session_hours_0,csaq_session_hours_0,cmcq_session_hours_0,cgame_session_hours_0,cebook_session_hours_0,acsaq_session_hours_1,acmcq_session_hours_1,acmcq_Cshare_nonrev_1,acmcq_Cattempt_nonrev_1,acmcq_attempt_nonrev_1,acsa_attempt_1,acebook_commentposted_1,acvideos_watched_1,acvideo_events_1,actotebook_pageviews_1,acebook_session_hours_1,acebook_logins_1,acsession_clicks_1,acgame_session_hours_1,acgame_logins_1,acplayer_money_deploym_1,acplayer_happy_deploym_1,acsaq_session_hours_0,acmcq_session_hours_0,acmcq_Cshare_nonrev_0,acmcq_Cattempt_nonrev_0,acmcq_attempt_nonrev_0,acsa_attempt_0,acebook_commentposted_0,acvideos_watched_0,acvideo_events_0,actotebook_pageviews_0,acebook_session_hours_0,acebook_logins_0,acsession_clicks_0,acgame_session_hours_0,acgame_logins_0,acplayer_money_deploym_0,acplayer_happy_deploym_0,sd_markw13_exp2_1,sd_markw13_exp2_0,sd_markw13_exp1_1,sd_markw13_exp1_0,sd_markw16_1,sd_markw16_0,sd_markw15_1,sd_markw15_0,sd_mark_1,sd_mark_0,sd_final_1,sd_final_0,sd_markpl_1,sd_markpl_0,sd_markw6_1,sd_markw6_0,sd_saq_session_hours_cumul_1,sd_saq_session_hours_cumul_0,sd_mcq_session_hours_cumul_1,sd_mcq_session_hours_cumul_0,sd_mcq_Cshare_nonrev_cumul_1,sd_mcq_Cshare_nonrev_cumul_0,sd_mcq_Cattempt_nonrev_cumul_1,sd_mcq_Cattempt_nonrev_cumul_0,sd_mcq_attempt_nonrev_cumul_1,sd_mcq_attempt_nonrev_cumul_0,sd_sa_attempt_cumul_1,sd_sa_attempt_cumul_0,sd_ebook_commentposted_cumul_1,sd_ebook_commentposted_cumul_0,sd_videos_watched_cumul_1,sd_videos_watched_cumul_0,sd_video_events_cumul_1,sd_video_events_cumul_0,sd_totebook_pageviews_cumul_1,sd_totebook_pageviews_cumul_0,sd_ebook_session_hours_cumul_1,sd_ebook_session_hours_cumul_0,sd_ebook_logins_cumul_1,sd_ebook_logins_cumul_0,sd_session_clicks_cumul_1,sd_session_clicks_cumul_0,sd_game_session_hours_cumul_1,sd_game_session_hours_cumul_0,sd_game_logins_cumul_1,sd_game_logins_cumul_0,sd_player_money_deploym_cumul_1,sd_player_money_deploym_cumul_0,sd_player_happy_deploym_cumul_1,sd_player_happy_deploym_cumul_0,av_markw13_exp2_1,av_markw13_exp2_0,av_markw13_exp1_1,av_markw13_exp1_0,av_markw16_1,av_markw16_0,av_markw15_1,av_markw15_0,av_mark_1,av_mark_0,av_final_1,av_final_0,av_markpl_1,av_markpl_0,av_markw6_1,av_markw6_0,av_saq_session_hours_cumul_1,av_saq_session_hours_cumul_0,av_mcq_session_hours_cumul_1,av_mcq_session_hours_cumul_0,av_mcq_Cshare_nonrev_cumul_1,av_mcq_Cshare_nonrev_cumul_0,av_mcq_Cattempt_nonrev_cumul_1,av_mcq_Cattempt_nonrev_cumul_0,av_mcq_attempt_nonrev_cumul_1,av_mcq_attempt_nonrev_cumul_0,av_sa_attempt_cumul_1,av_sa_attempt_cumul_0,av_ebook_commenting_1,av_ebook_commenting_0,av_ebook_commentposted_cumul_1,av_ebook_commentposted_cumul_0,av_videos_watched_cumul_1,av_videos_watched_cumul_0,av_video_events_cumul_1,av_video_events_cumul_0,av_totebook_pageviews_cumul_1,av_totebook_pageviews_cumul_0,av_ebook_session_hours_cumul_1,av_ebook_session_hours_cumul_0,av_ebook_logins_cumul_1,av_ebook_logins_cumul_0,av_session_clicks_cumul_1,av_session_clicks_cumul_0,av_game_session_hours_cumul_1,av_game_session_hours_cumul_0,av_game_logins_cumul_1,av_game_logins_cumul_0,av_player_money_deploym_cumul_1,av_player_money_deploym_cumul_0,av_player_happy_deploym_cumul_1,av_player_happy_deploym_cumul_0
11,0,11,0.482693493,0.348977089,0.140856415,0.133035481,0.209279582,0.231771424,0.285012871,0.281758785,0.236935541,0.189964056,0.178596735,0.273488104,0.205325946,0.312473416,0.329821378,0.248681024,0.273846835,0.330504775,0.179626957,0.202709258,0.297279537,0.257102489,0.859038234,0.804030657,0.766067505,0.681822002,0.634829462,0.644454181,0.999565959,0.880764365,0.888197422,0.972308934,0.962580025,0.978999376,0.99938345,0.998898983,0.99889183,1,1,0.686091304,0.776368439,0.641840219,0.66300267,0.631828845,0.497007489,0.915034533,0.944028616,0.960218489,0.977086306,0.970656812,0.975640059,0.996960163,0.989001155,0.988896668,0.999391675,0.999307871,11.85316563,13.22018909,6.501375198,7.175465107,16.42611694,11.0714426,11.24570465,9.916399956,9.459771156,11.51089764,8.989471436,10.26496983,2.01849556,2.986417055,0.071428575,0.376308918,2.800394058,2.160610676,6.28756094,6.838322639,0.108516552,0.111916296,162.0948181,166.391037,263.0237122,299.1390076,15.97766876,18.242239,11.12602615,4.492253304,27.27596664,27.64014816,566.0643921,479.7422791,457.6275635,559.4517212,21.44703293,29.34647751,42.92300415,49.46374893,10276.80488,8541.384277,21.94288635,16.01767159,58.49596405,35.89518356,53915969.05,39031261.87,3444342.431,1027842.57,40.99232101,36.0318985,43.51734543,41.64230728,70.3926239,74.13749695,79.83965302,78.5206604,74.99921417,74.43940735,30.21938705,29.98951149,19.78492928,19.48136711,24.99489784,24.96853065,2.054129839,1.986884713,8.307498932,9.174025536,0.654913902,0.625688314,275.4642944,292.3146973,433.2449036,487.7062988,9.892857552,14.58741283,0.306122452,0.321678311,2.107142925,1.531468511,23.33673477,26.31468582,357.7755127,410.4335632,555.4796143,667.1958008,28.81156349,37.41168213,57.51530457,69.30069733,7220.418367,3897.636364,22.18708992,18.66441345,64.72959137,49.1468544,5454872.596,5357389.979,782716.8808,405920.4748
12,1,1,NA,NA,NA,NA,NA,NA,0.036357928,NA,NA,-0.183016717,NA,0.042189684,NA,NA,NA,NA,0.280940711,NA,NA,-0.033290233,NA,0.326963753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275444746,0.369631499,NA,NA,NA,NA,NA,NA,NA,NA,0.073323555,0.086710997,1.126211405,1.274520278,14.71745396,15.94466686,41.35617447,40.06915665,1.403734684,1.573010683,3.021077633,3.506138325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06354823,0.084106393,NA,NA,NA,NA,NA,NA,NA,NA,0.005376344,0.007518797,0.005376344,0.007518797,0.322580636,0.421052635,2.865591288,4.218045235,16.19892502,16.09022522,0.61879766,0.754396796,1.489247322,1.781954885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,2,NA,NA,0.289816946,NA,NA,0.124121815,0.153270066,NA,0.095813394,0.326753169,NA,0.142415985,-0.02018665,NA,NA,0.13170296,0.272675663,NA,0.378887713,-0.000965622,NA,0.270912558,NA,0.363665372,NA,NA,NA,NA,NA,0.533853352,0.811402261,0.540309429,0.582736552,0.646100283,NA,NA,NA,NA,NA,NA,0.135399833,NA,NA,NA,NA,NA,0.605147958,0.660175443,0.794240892,0.842682183,0.844061494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137412176,0.147813544,0.400438517,0.582460284,0.190792546,0.153575137,11.49530029,9.663723946,17.0919323,14.31324482,0.44757086,0.444582075,0.238967553,0.149045721,2.787483931,3.091341257,45.40473557,42.20653915,111.1669083,103.9949188,3.663107157,4.179346085,8.163192749,9.197449684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035761438,0.022213079,0.09964709,0.176496923,0.697966039,0.647915184,3.096774101,3.473684311,4.790322781,5.278195381,0.102150537,0.082706764,0.043010753,0.022556391,0.048387095,0.022556391,1.279569864,1.669172883,14.38709641,18.95488739,91.89785004,94.06767273,3.213564634,3.635540247,6.989247322,7.857142925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,3,NA,NA,0.215765446,NA,NA,0.083647899,0.142911851,NA,0.043560512,0.13284865,NA,0.133813128,0.048816256,NA,NA,0.101880558,0.250482708,NA,0.43668896,0.041806139,NA,0.242117524,NA,0.917140245,0.872512877,0.837310493,0.793596148,1,1,0.751722038,0.836624742,0.903790772,0.919759512,0.923941672,NA,NA,NA,NA,NA,NA,0.858130455,0.855373085,0.683368087,0.632620335,0.872871578,NA,0.843918502,0.869462848,0.892124116,0.932147264,0.930553615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165481672,0.100329064,0.659882188,1.194689393,0.175824851,0.180060104,22.69283485,27.21857452,34.51200104,40.92364502,0.655116439,0.601035774,0.37554571,0.298091441,4.705583572,4.935584068,64.75453186,86.49713898,160.7535858,147.2146759,5.607469559,6.370458126,11.59370327,13.93845272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036650788,0.020341242,0.249724582,0.404825479,0.713612735,0.68368113,9.155914307,10.81202984,14.09139824,16.75939941,0.215053767,0.157894731,0.048387095,0.030075189,0.069892474,0.045112781,2.473118305,2.79699254,26.2688179,36.60902405,149.9085999,157.6691742,5.500594616,6.319845676,11.35483837,13.17293262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1,4,NA,NA,0.193048403,NA,NA,0.105313495,0.160704866,NA,-0.028551014,0.169916704,NA,0.145099923,0.131713957,NA,NA,0.075765617,0.229444161,NA,-0.016984776,0.119951077,NA,0.213538975,1,0.849384844,0.903796077,0.840176821,0.820386708,1,0.919018269,0.889790297,0.823844373,0.970432699,0.953740358,0.958748162,NA,NA,NA,NA,NA,1,0.929392338,0.926130652,0.910647631,0.893016517,1,1,0.809627116,0.853299797,0.964069605,0.966416538,0.977118552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165825829,0.158199966,1.076265812,1.608399987,0.171726316,0.173653767,36.81447983,38.11622238,55.97705841,58.39564896,0.661934674,0.762306929,0.437722832,0.298091441,7.584701538,7.787637711,91.76506042,175.3540039,192.8076324,179.8480988,7.311903477,8.546100616,14.63055038,17.88704681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038775623,0.048366487,0.452695549,0.6490888,0.692123115,0.671416998,16.56989288,16.95488739,25.59677505,26.75188065,0.231182799,0.2781955,0.059139784,0.030075189,0.091397852,0.045112781,3.913978577,4.383458614,40.32795715,62.79699326,184.6666718,200.3157959,7.486123085,8.776620865,15.03225803,17.54887199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,5,NA,NA,0.322394818,0.240531787,0.241696894,0.19712171,0.214726299,0.220918998,0.099187151,0.282941431,0.212941781,0.193002254,0.143452808,0.426896453,0.41846174,0.184585288,0.300229996,0.446583152,0.284384549,0.113951318,0.395636916,0.292937666,0.905608892,0.841368258,0.840775013,0.922317147,0.907652617,0.730865002,0.983909786,0.880599678,0.731681526,0.916663229,0.911381066,0.899074972,NA,NA,NA,NA,NA,0.62131691,0.958447874,0.6868577,0.914375842,0.90188098,0.58883971,0.870388269,0.852225065,0.837973535,0.911971927,0.95095551,0.940750182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304649949,0.416433305,1.482295394,2.262227058,0.140292794,0.169243142,47.42794037,53.60822678,72.42406464,86.29675293,1.272847056,1.645571709,1.422899842,0.774758458,11.02718639,11.11745739,163.15979,242.9441986,253.2661285,241.6719666,10.12718296,11.44353867,21.1748867,23.48094177,5136.041291,2037.695995,10.17311001,7.832902908,37.49006271,20.51011848,4296.031692,1509.129946,4936.454692,4719.767162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107463814,0.168832645,0.814315379,1.13405323,0.679097176,0.661681116,27.0376339,31.7142849,41.29032135,51.4736824,0.435483873,0.669172943,0.166666672,0.120300755,0.39784947,0.225563914,8.182795525,9.19548893,118.4623642,168.6315765,272.3817139,298.9924927,11.17031002,12.81801605,22.3064518,25.75188065,2525.822581,1135.864662,7.894203663,6.918124199,25.52688217,20.23308182,6347.143646,5802.131783,2678.955224,1618.392857
17,1,6,NA,NA,0.064263321,0.258594304,0.239716902,0.148450047,0.154634729,0.221156418,-0.326382875,0.165134698,0.225471944,0.141998187,0.081541345,0.407802939,0.39374426,0.17358613,0.277506292,0.409896195,0.198288396,0.062123146,0.383957624,0.27066642,0.919291377,0.913293481,0.886453748,0.914183855,0.913032651,0.92046839,0.927453339,0.942602277,0.93603307,0.967914224,0.964573085,0.958328664,0.924291611,0.928864956,0.94005841,0.281240016,0.98678416,0.991620421,0.947360754,0.847927511,0.872968733,0.841719151,0.799800098,0.812462807,0.958763778,0.949873745,0.960080862,0.97247386,0.957625449,0.812767625,0.858281434,0.888166606,0.177916408,0.748549581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515084207,0.551174581,1.885035157,3.11131525,0.150714576,0.14886573,55.21226501,65.00809479,85.16482544,108.0776825,1.80438292,2.114866257,2.519006491,0.941862047,12.20386887,13.02955914,184.5656281,283.7842407,299.6025085,287.9054871,12.3811121,14.09014225,27.09220123,29.44325829,7901.533672,3476.393845,14.3490324,12.28424835,48.93701172,30.84844589,202526.8854,15672.43488,43868.28322,24743.51749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208837003,0.252740532,1.25504303,1.728461146,0.695166767,0.665857911,40.01612854,48.4511261,60.89247131,79.0977478,0.709677398,0.932330847,0.209677413,0.150375932,0.715053737,0.323308259,9.973117828,11.13533878,142.7849426,205.3007507,321.5860291,355.2706909,13.84771442,15.94317627,28.62365532,33.06015015,4531.623656,2347.135338,12.56550503,12.35516834,39.08064651,33.27819443,47685.68681,15603.10078,25697.46667,15134.57609
18,1,7,NA,NA,-0.023376023,0.196709692,0.200996757,0.156674877,0.143218517,0.194292933,-0.40043819,0.08948309,0.189059213,0.137600735,0.097275682,0.366324484,0.348113477,0.164999813,0.264318854,0.375087798,0.1847094,0.08733131,0.337509423,0.253107101,0.975370049,0.946484208,0.987909019,0.952023983,0.945497453,0.975036502,0.989682972,0.956733584,0.923236072,0.984927893,0.983852863,0.986844301,0.975341141,0.969989359,0.984126568,0.995106041,0.99123764,0.996193886,0.978402793,0.918785691,0.906873167,0.919686139,0.97509706,0.987615585,0.968191326,0.965991437,0.987461746,0.985298038,0.982445419,0.943928063,0.938592196,0.961299419,0.959734142,0.936205089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528753042,0.5591501,2.288989782,3.215396881,0.154530942,0.146634668,65.21936798,70.85337067,101.7808914,122.3231277,1.88896215,2.31075716,2.677470207,1.012959957,13.27444839,14.22395611,212.1520996,303.6554565,328.9755554,309.614563,13.74893761,15.85096645,30.08711815,34.30600739,8477.479101,4294.931824,15.40982628,15.22829628,53.39792633,36.27225113,408493.1223,37437.46495,127649.9034,87554.96654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230654925,0.281251669,1.52712822,2.021658897,0.693481743,0.670349896,48.66128922,59.8345871,74.86559296,98.45864868,0.758064508,1.127819538,0.220430106,0.172932327,0.795698941,0.383458644,11.1935482,12.16541386,161.2257996,224.9699249,352.2419434,382.6466064,15.59568691,17.83057976,32.47849274,37.46616364,5262.123656,2939.992481,14.6757555,15.14238358,44.86559296,40.49623871,93909.96154,26622.90698,71086.39855,52288.16
19,1,8,NA,NA,-0.047382683,0.176293373,0.199473917,0.191722915,0.140934914,0.19618465,-0.387736857,0.03057508,0.192540109,0.141742259,0.164498687,0.358011693,0.334341228,0.180856258,0.29107967,0.369116962,0.222849309,0.157076925,0.304999232,0.270957321,0.95929271,0.924153864,0.962084591,0.921001554,0.921152413,0.957585454,0.992153764,0.952698112,0.951435983,0.987217307,0.97851181,0.981958747,0.980719566,0.944965243,0.967821538,0.999379098,0.98120445,0.86787802,0.930023015,0.91442734,0.880933464,0.898429215,0.818711519,0.624536812,0.976784408,0.985924304,0.986577749,0.9900648,0.992234886,0.984653473,0.973178625,0.97190994,0.985393882,0.957004786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620511115,0.941931248,2.925421,3.562439919,0.150785357,0.14356488,80.66619873,91.23410034,127.4767303,152.0509796,2.071891546,3.815089703,3.007401466,1.564770818,15.09687901,15.74818611,238.568985,342.0377502,354.559845,337.2076416,15.65178967,17.91463661,34.8176651,38.79417419,9302.278763,4701.374435,16.98522949,16.81477737,59.85639954,39.22460556,616865.2434,58190.26542,273956.7905,200708.4967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267512977,0.418075323,2.058684826,2.664618731,0.691278815,0.666983068,65.23655701,79.07518768,101.0483856,129.233078,0.876344085,1.503759384,0.247311831,0.187969923,0.935483873,0.51879698,12.81182766,13.56390953,180.6397858,246.6842041,391.7204285,423.5413513,18.29055214,20.5110054,38.28494644,42.93233109,5888.860215,3279.345865,17.07034302,17.51106453,52.89247131,47.62406158,142258.1593,41820.35659,141821.3487,110253.8571
20,1,9,NA,NA,-0.016820081,0.194770306,0.218633756,0.210935965,0.148667186,0.210419223,-0.2527107,0.039733671,0.206680521,0.14354822,0.221794873,0.355866939,0.334924728,0.189954013,0.301005572,0.359839112,0.182761684,0.225387424,0.29904449,0.272006154,0.96753639,0.904331863,0.921995103,0.887721837,0.890071929,0.915699303,0.998412073,0.953060031,0.966800869,0.992910326,0.98434931,0.989815474,0.99216944,0.982468724,0.99638927,0.999836504,0.945558786,0.972971976,0.888286471,0.857952952,0.793067873,0.725715339,0.980060875,0.993281484,0.967129648,0.990308404,0.98854351,0.988575578,0.990685999,0.998631358,0.994446993,0.994148493,0.997760832,0.977897167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792533815,1.240049958,3.661921024,3.991547108,0.145614967,0.13321811,102.3826752,106.7151566,157.0776215,188.2446442,2.479605913,4.48430872,3.083140373,1.630724311,17.10049629,17.52350616,286.6986084,364.4873657,373.9414673,369.6211548,17.24724388,19.91392708,37.64019775,42.21264648,9490.767772,4726.482724,17.92593765,17.2670536,61.38196182,39.48179626,828098.6131,79838.53235,664263.9773,345806.6002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347951889,0.578157127,2.812019825,3.488875389,0.686156273,0.65884316,90.3010788,106.6466141,139.4193573,176,1.05376339,1.932330847,0.247311831,0.187969923,0.95161289,0.541353405,14.32795715,15.39097786,200.3010712,271,419.5484009,455.6842041,20.40128708,22.83041,42.41397858,47.33834457,6218.903226,3392.721805,18.10817719,18.26934242,55.63978577,49.77443695,192464.8132,59774.89147,266026.9758,191990.4786
21,1,10,NA,NA,0.157578543,0.2021413,0.243565887,0.27474013,0.206669435,0.227986455,-0.047348835,0.17437245,0.202580705,0.180102304,0.298382074,0.349100113,0.351439059,0.205496877,0.323282629,0.350525588,0.260512888,0.318275839,0.287580252,0.274531811,0.819426835,0.849297285,0.864766479,0.781888604,0.713083327,0.81160289,0.997683644,0.964422584,0.962555408,0.981026053,0.974053085,0.986745059,0.996191204,0.997077286,0.997677863,0.999965608,0.983934224,0.865775704,0.848682106,0.877183735,0.801054716,0.832675695,0.701098919,0.939951122,0.94560492,0.953079283,0.980440736,0.981037974,0.98597765,0.993600547,0.996998072,0.997626603,0.999516726,0.986535013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.023083687,1.921616435,4.396896362,5.472773075,0.126662925,0.113806017,136.3160706,141.6673431,221.250946,232.7676392,3.409510374,7.83339262,3.182650566,1.928016543,20.276577,20.71967506,320.7066345,423.2205505,404.9743042,423.0692444,19.78249168,23.12795639,41.40729523,46.02735138,9865.483676,4736.894964,18.17570114,17.1469841,63.19692993,39.14790726,1038149.786,102626.3918,2118042.226,508252.1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546946287,0.893087447,4.301835537,5.528507233,0.663714647,0.643330574,143.8709717,165.1578979,227.6881714,267.4060059,1.645161271,3.263157845,0.252688169,0.195488721,0.978494644,0.63909775,16.79032326,18.72932243,235.026886,323.1278076,467.3602295,512.6616821,23.72656631,26.56132507,47.94086075,53.72932434,6400.83871,3491.75188,18.55632973,18.70451546,57.11290359,50.95488739,243281.1868,79056.86822,538996.9029,282193.7541
22,1,11,0.417497963,0.333778381,0.160288408,0.205299899,0.223829389,0.266062707,0.202942759,0.216349691,0.115549564,0.194395736,0.184236273,0.181365296,0.235147893,0.33049044,0.32730329,0.159036249,0.274675876,0.312264025,0.10208261,0.264389455,0.275473595,0.231373087,0.721361279,0.797696948,0.765703082,0.709680915,0.615021527,0.484538555,0.996542871,0.843972504,0.778542578,0.968828082,0.967345595,0.981347382,0.997950613,0.991042018,0.99820894,0.999990284,0.987401605,0.590970278,0.86192745,0.875558436,0.787611783,0.781475961,0.611078203,0.988423526,0.843222439,0.687777519,0.944985449,0.964543343,0.97689867,0.999376833,0.998406708,0.996888041,0.999860227,0.994209766,10.94937801,12.64437771,6.390275478,7.71889019,14.80979347,13.84248734,10.54614735,10.99226665,9.275927544,11.31704235,8.87413311,9.012535095,2.077346563,3.55829978,NA,1.820930958,2.064353943,3.485666752,5.043087482,6.318741798,0.10825178,0.108232334,161.0043793,158.2876129,276.8930359,271.4949036,14.74239922,15.92360783,3.365810871,2.190099716,25.64147186,33.09690094,448.6321106,1071.846924,464.9518433,515.9234619,23.19397354,26.48448372,46.07098007,50.0369339,10272.12173,4731.147159,18.61020088,16.99276733,64.67286682,38.73769379,1766720.56,120965.521,4557347.955,668725.7419,41.59207153,36.18264008,43.50914001,42.09360886,71.29277802,71.15026093,79.74090576,78.75765991,75.07759094,72.93106842,30.30806541,28.78082657,19.76952934,19.30813599,25,24.84210587,1.39174819,2.364432335,7.438994408,8.904975891,0.63823235,0.633775234,266.2365723,287.2105408,433.2849426,467.3984985,8.236558914,11.6541357,0.268817216,0.210526317,1.032258034,0.714285731,22.9623661,27.61654091,342.6559143,508.9849548,565.9408569,641.0526123,29.51273537,32.85039902,57.27419281,63.84210587,6532.849462,3545.097744,19.07294846,19.04974556,58.41935349,52.1654129,381859.4754,95795.51938,912517.7857,364374.9055
23,2,1,NA,NA,NA,NA,NA,NA,0.069976516,NA,NA,0.335478842,NA,0.03848106,NA,NA,NA,NA,-0.002289642,NA,NA,-0.275157988,NA,0.026662385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205616921,0.341487974,NA,NA,NA,NA,NA,NA,NA,NA,0.071247049,0.119945683,1.241066694,1.575693369,17.72493553,24.41159821,32.62874603,38.37187576,1.560679436,1.736228585,3.327033043,3.532023907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055374097,0.098605536,NA,NA,NA,NA,NA,NA,NA,NA,0.005076142,0.014492754,0.005076142,0.014492754,0.33502537,0.449275374,4.01015234,5.0289855,11.56345177,18.12318802,0.594080985,0.809358239,1.32994926,1.811594248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2,2,NA,NA,0.168200672,NA,NA,0.096583016,0.058633145,NA,0.19538863,0.178661361,NA,0.039074052,-0.139402047,NA,NA,0.048568092,0.06702739,NA,0.729706764,-0.197969958,NA,0.071140647,NA,0.166764915,NA,NA,NA,NA,NA,0.709500194,0.71390897,0.550341666,0.732986867,0.745474339,NA,NA,NA,NA,NA,NA,-0.069772519,NA,NA,NA,NA,NA,0.813463807,0.827503622,0.518620253,0.772563994,0.721592367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191704512,0.124112204,0.327445745,0.380030811,0.179773882,0.171954259,11.90911865,13.62283039,18.10925102,24.29011154,0.435465455,0.377624452,0.251381755,0.168376923,2.73281908,3.116526365,44.70029068,48.28852844,111.2041092,99.61006927,3.845606804,3.794227362,8.326192856,8.477710724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040237021,0.024246227,0.102742776,0.114313573,0.73651123,0.625881791,3.690355301,3.666666746,5.487309456,6.347826004,0.0964467,0.057971016,0.05076142,0.028985508,0.055837564,0.028985508,1.238578677,1.615942001,15.22842598,19.63043404,93.49238586,105.9492722,3.30449295,3.923368454,7.258883476,8.710144997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,3,NA,NA,-0.077681705,NA,NA,0.134184375,0.113353401,NA,-0.259541422,0.097247288,NA,0.094560385,-0.119429722,NA,NA,0.162712619,0.187295496,NA,-0.388904244,-0.098437935,NA,0.187503681,NA,0.892310381,0.890180051,0.825062335,0.817750096,1,1,0.870296657,0.90411371,0.914068699,0.907049894,0.906323791,NA,NA,NA,NA,NA,NA,0.750572562,0.867674887,0.861125171,0.899761498,1,NA,0.804719865,0.839718759,0.880664468,0.870104134,0.896622539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133773699,0.188665882,0.781296194,0.766781032,0.190621197,0.166350842,27.38027,26.01496124,40.96002579,46.10426712,0.643964052,0.649683177,0.268614471,0.168376923,5.422781467,4.888825417,71.54237366,92.90505981,149.9570313,155.1572418,5.809484959,6.05498457,12.15229988,11.95456886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033518605,0.045003459,0.257425994,0.286312521,0.725381434,0.614346325,9.644670486,9.26086998,14.20304585,16.13043404,0.197969541,0.173913047,0.060913704,0.028985508,0.065989845,0.028985508,2.36548233,2.862318754,28.78680229,37.34057999,146.9137115,178.5,5.427126884,7.029517174,11.53807068,14.210145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
